Host.h	Host.human	Host.mouse	Host.monkey	Parasite.p	Parasite.Pchabaudi	Parasite.Pvivax	Parasite.Pberghei	Parasite.Pfalciparum	Parasite.Pcoatneyi	Parasite.Pcynomolgi	Parasite.Pyoelii	Weight
h_OG0000210	ENSG00000138621	ENSMUSG00000063849	ENSMMUG00000018801	p_OG0000346	PCHAS_140860	PVX_122240	PBANKA_140670	PF3D7_1308200	PCOAH_00038040	PCYB_141770	PY17X_1408400	3
h_OG0000218	ENSG00000258644	ENSMUSG00000021139	ENSMMUG00000011089	p_OG0000346	PCHAS_140860	PVX_122240	PBANKA_140670	PF3D7_1308200	PCOAH_00038040	PCYB_141770	PY17X_1408400	3
h_OG0000218	ENSG00000258644	ENSMUSG00000021139	ENSMMUG00000011089	p_OG0000346	PCHAS_140860	PVX_122240	PBANKA_140670	PF3D7_1308200	PCOAH_00038040	PCYB_141770	PY17X_1408400	3
h_OG0000218	ENSG00000258644	ENSMUSG00000021139	ENSMMUG00000011089	p_OG0000346	PCHAS_140860	PVX_122240	PBANKA_140670	PF3D7_1308200	PCOAH_00038040	PCYB_141770	PY17X_1408400	3
h_OG0000218	ENSG00000258644	ENSMUSG00000021139	ENSMMUG00000011089	p_OG0000346	PCHAS_140860	PVX_122240	PBANKA_140670	PF3D7_1308200	PCOAH_00038040	PCYB_141770	PY17X_1408400	3
h_OG0000218	ENSG00000258644	ENSMUSG00000021139	ENSMMUG00000011089	p_OG0000346	PCHAS_140860	PVX_122240	PBANKA_140670	PF3D7_1308200	PCOAH_00038040	PCYB_141770	PY17X_1408400	3
h_OG0000224	ENSG00000126777	ENSMUSG00000021843	ENSMMUG00000006650	p_OG0000346	PCHAS_140860	PVX_122240	PBANKA_140670	PF3D7_1308200	PCOAH_00038040	PCYB_141770	PY17X_1408400	4
h_OG0000224	ENSG00000126777	ENSMUSG00000021843	ENSMMUG00000006650	p_OG0000346	PCHAS_140860	PVX_122240	PBANKA_140670	PF3D7_1308200	PCOAH_00038040	PCYB_141770	PY17X_1408400	3
h_OG0000227	ENSG00000020426	ENSMUSG00000021103	ENSMMUG00000001642	p_OG0000346	PCHAS_140860	PVX_122240	PBANKA_140670	PF3D7_1308200	PCOAH_00038040	PCYB_141770	PY17X_1408400	4
h_OG0000247	ENSG00000132386	ENSMUSG00000000753	ENSMMUG00000022194	p_OG0000346	PCHAS_140860	PVX_122240	PBANKA_140670	PF3D7_1308200	PCOAH_00038040	PCYB_141770	PY17X_1408400	3
h_OG0000247	ENSG00000132386	ENSMUSG00000000753	ENSMMUG00000022194	p_OG0000346	PCHAS_140860	PVX_122240	PBANKA_140670	PF3D7_1308200	PCOAH_00038040	PCYB_141770	PY17X_1408400	4
h_OG0000247	ENSG00000132386	ENSMUSG00000000753	ENSMMUG00000022194	p_OG0000346	PCHAS_140860	PVX_122240	PBANKA_140670	PF3D7_1308200	PCOAH_00038040	PCYB_141770	PY17X_1408400	3
h_OG0000247	ENSG00000132386	ENSMUSG00000000753	ENSMMUG00000022194	p_OG0000346	PCHAS_140860	PVX_122240	PBANKA_140670	PF3D7_1308200	PCOAH_00038040	PCYB_141770	PY17X_1408400	3
h_OG0000247	ENSG00000132386	ENSMUSG00000000753	ENSMMUG00000022194	p_OG0000347	PCHAS_140870	PVX_122245	PBANKA_140680	PF3D7_1308300	PCOAH_00038050	PCYB_141780	PY17X_1408500	3
h_OG0000247	ENSG00000132386	ENSMUSG00000000753	ENSMMUG00000022194	p_OG0000347	PCHAS_140870	PVX_122245	PBANKA_140680	PF3D7_1308300	PCOAH_00038050	PCYB_141780	PY17X_1408500	3
h_OG0000247	ENSG00000132386	ENSMUSG00000000753	ENSMMUG00000022194	p_OG0000347	PCHAS_140870	PVX_122245	PBANKA_140680	PF3D7_1308300	PCOAH_00038050	PCYB_141780	PY17X_1408500	3
h_OG0000247	ENSG00000132386	ENSMUSG00000000753	ENSMMUG00000022194	p_OG0000347	PCHAS_140870	PVX_122245	PBANKA_140680	PF3D7_1308300	PCOAH_00038050	PCYB_141780	PY17X_1408500	3
h_OG0000247	ENSG00000132386	ENSMUSG00000000753	ENSMMUG00000022194	p_OG0000347	PCHAS_140870	PVX_122245	PBANKA_140680	PF3D7_1308300	PCOAH_00038050	PCYB_141780	PY17X_1408500	3
h_OG0000247	ENSG00000132386	ENSMUSG00000000753	ENSMMUG00000022194	p_OG0000347	PCHAS_140870	PVX_122245	PBANKA_140680	PF3D7_1308300	PCOAH_00038050	PCYB_141780	PY17X_1408500	3
h_OG0000247	ENSG00000132386	ENSMUSG00000000753	ENSMMUG00000022194	p_OG0000347	PCHAS_140870	PVX_122245	PBANKA_140680	PF3D7_1308300	PCOAH_00038050	PCYB_141780	PY17X_1408500	4
h_OG0000247	ENSG00000132386	ENSMUSG00000000753	ENSMMUG00000022194	p_OG0000347	PCHAS_140870	PVX_122245	PBANKA_140680	PF3D7_1308300	PCOAH_00038050	PCYB_141780	PY17X_1408500	3
h_OG0000247	ENSG00000132386	ENSMUSG00000000753	ENSMMUG00000022194	p_OG0000347	PCHAS_140870	PVX_122245	PBANKA_140680	PF3D7_1308300	PCOAH_00038050	PCYB_141780	PY17X_1408500	3
h_OG0000247	ENSG00000132386	ENSMUSG00000000753	ENSMMUG00000022194	p_OG0000347	PCHAS_140870	PVX_122245	PBANKA_140680	PF3D7_1308300	PCOAH_00038050	PCYB_141780	PY17X_1408500	3
h_OG0000247	ENSG00000132386	ENSMUSG00000000753	ENSMMUG00000022194	p_OG0000347	PCHAS_140870	PVX_122245	PBANKA_140680	PF3D7_1308300	PCOAH_00038050	PCYB_141780	PY17X_1408500	3
h_OG0000247	ENSG00000132386	ENSMUSG00000000753	ENSMMUG00000022194	p_OG0000347	PCHAS_140870	PVX_122245	PBANKA_140680	PF3D7_1308300	PCOAH_00038050	PCYB_141780	PY17X_1408500	4
h_OG0000247	ENSG00000132386	ENSMUSG00000000753	ENSMMUG00000022194	p_OG0000347	PCHAS_140870	PVX_122245	PBANKA_140680	PF3D7_1308300	PCOAH_00038050	PCYB_141780	PY17X_1408500	3
h_OG0000247	ENSG00000132386	ENSMUSG00000000753	ENSMMUG00000022194	p_OG0000347	PCHAS_140870	PVX_122245	PBANKA_140680	PF3D7_1308300	PCOAH_00038050	PCYB_141780	PY17X_1408500	3
h_OG0000247	ENSG00000132386	ENSMUSG00000000753	ENSMMUG00000022194	p_OG0000347	PCHAS_140870	PVX_122245	PBANKA_140680	PF3D7_1308300	PCOAH_00038050	PCYB_141780	PY17X_1408500	3
h_OG0000247	ENSG00000132386	ENSMUSG00000000753	ENSMMUG00000022194	p_OG0000347	PCHAS_140870	PVX_122245	PBANKA_140680	PF3D7_1308300	PCOAH_00038050	PCYB_141780	PY17X_1408500	3
h_OG0000247	ENSG00000132386	ENSMUSG00000000753	ENSMMUG00000022194	p_OG0000347	PCHAS_140870	PVX_122245	PBANKA_140680	PF3D7_1308300	PCOAH_00038050	PCYB_141780	PY17X_1408500	3
h_OG0000247	ENSG00000132386	ENSMUSG00000000753	ENSMMUG00000022194	p_OG0000347	PCHAS_140870	PVX_122245	PBANKA_140680	PF3D7_1308300	PCOAH_00038050	PCYB_141780	PY17X_1408500	3
h_OG0000247	ENSG00000132386	ENSMUSG00000000753	ENSMMUG00000022194	p_OG0000347	PCHAS_140870	PVX_122245	PBANKA_140680	PF3D7_1308300	PCOAH_00038050	PCYB_141780	PY17X_1408500	3
h_OG0000249	ENSG00000126814	ENSMUSG00000034442	ENSMMUG00000013611	p_OG0000347	PCHAS_140870	PVX_122245	PBANKA_140680	PF3D7_1308300	PCOAH_00038050	PCYB_141780	PY17X_1408500	3
h_OG0000249	ENSG00000126814	ENSMUSG00000034442	ENSMMUG00000013611	p_OG0000347	PCHAS_140870	PVX_122245	PBANKA_140680	PF3D7_1308300	PCOAH_00038050	PCYB_141780	PY17X_1408500	3
h_OG0000249	ENSG00000126814	ENSMUSG00000034442	ENSMMUG00000013611	p_OG0000347	PCHAS_140870	PVX_122245	PBANKA_140680	PF3D7_1308300	PCOAH_00038050	PCYB_141780	PY17X_1408500	3
h_OG0000249	ENSG00000126814	ENSMUSG00000034442	ENSMMUG00000013611	p_OG0000347	PCHAS_140870	PVX_122245	PBANKA_140680	PF3D7_1308300	PCOAH_00038050	PCYB_141780	PY17X_1408500	4
h_OG0000249	ENSG00000126814	ENSMUSG00000034442	ENSMMUG00000013611	p_OG0000347	PCHAS_140870	PVX_122245	PBANKA_140680	PF3D7_1308300	PCOAH_00038050	PCYB_141780	PY17X_1408500	3
h_OG0000249	ENSG00000126814	ENSMUSG00000034442	ENSMMUG00000013611	p_OG0000347	PCHAS_140870	PVX_122245	PBANKA_140680	PF3D7_1308300	PCOAH_00038050	PCYB_141780	PY17X_1408500	4
h_OG0000249	ENSG00000126814	ENSMUSG00000034442	ENSMMUG00000013611	p_OG0000347	PCHAS_140870	PVX_122245	PBANKA_140680	PF3D7_1308300	PCOAH_00038050	PCYB_141780	PY17X_1408500	3
h_OG0000249	ENSG00000126814	ENSMUSG00000034442	ENSMMUG00000013611	p_OG0000347	PCHAS_140870	PVX_122245	PBANKA_140680	PF3D7_1308300	PCOAH_00038050	PCYB_141780	PY17X_1408500	3
h_OG0000249	ENSG00000126814	ENSMUSG00000034442	ENSMMUG00000013611	p_OG0000347	PCHAS_140870	PVX_122245	PBANKA_140680	PF3D7_1308300	PCOAH_00038050	PCYB_141780	PY17X_1408500	3
h_OG0000249	ENSG00000126814	ENSMUSG00000034442	ENSMMUG00000013611	p_OG0000347	PCHAS_140870	PVX_122245	PBANKA_140680	PF3D7_1308300	PCOAH_00038050	PCYB_141780	PY17X_1408500	3
h_OG0000249	ENSG00000126814	ENSMUSG00000034442	ENSMMUG00000013611	p_OG0000347	PCHAS_140870	PVX_122245	PBANKA_140680	PF3D7_1308300	PCOAH_00038050	PCYB_141780	PY17X_1408500	3
h_OG0000249	ENSG00000126814	ENSMUSG00000034442	ENSMMUG00000013611	p_OG0000347	PCHAS_140870	PVX_122245	PBANKA_140680	PF3D7_1308300	PCOAH_00038050	PCYB_141780	PY17X_1408500	3
h_OG0000249	ENSG00000126814	ENSMUSG00000034442	ENSMMUG00000013611	p_OG0000347	PCHAS_140870	PVX_122245	PBANKA_140680	PF3D7_1308300	PCOAH_00038050	PCYB_141780	PY17X_1408500	3
h_OG0000249	ENSG00000126814	ENSMUSG00000034442	ENSMMUG00000013611	p_OG0000347	PCHAS_140870	PVX_122245	PBANKA_140680	PF3D7_1308300	PCOAH_00038050	PCYB_141780	PY17X_1408500	3
h_OG0000249	ENSG00000126814	ENSMUSG00000034442	ENSMMUG00000013611	p_OG0000347	PCHAS_140870	PVX_122245	PBANKA_140680	PF3D7_1308300	PCOAH_00038050	PCYB_141780	PY17X_1408500	3
h_OG0000249	ENSG00000126814	ENSMUSG00000034442	ENSMMUG00000013611	p_OG0000347	PCHAS_140870	PVX_122245	PBANKA_140680	PF3D7_1308300	PCOAH_00038050	PCYB_141780	PY17X_1408500	3
h_OG0000249	ENSG00000126814	ENSMUSG00000034442	ENSMMUG00000013611	p_OG0000347	PCHAS_140870	PVX_122245	PBANKA_140680	PF3D7_1308300	PCOAH_00038050	PCYB_141780	PY17X_1408500	3
h_OG0000249	ENSG00000126814	ENSMUSG00000034442	ENSMMUG00000013611	p_OG0000347	PCHAS_140870	PVX_122245	PBANKA_140680	PF3D7_1308300	PCOAH_00038050	PCYB_141780	PY17X_1408500	3
h_OG0000249	ENSG00000126814	ENSMUSG00000034442	ENSMMUG00000013611	p_OG0000347	PCHAS_140870	PVX_122245	PBANKA_140680	PF3D7_1308300	PCOAH_00038050	PCYB_141780	PY17X_1408500	3
h_OG0000249	ENSG00000126814	ENSMUSG00000034442	ENSMMUG00000013611	p_OG0000347	PCHAS_140870	PVX_122245	PBANKA_140680	PF3D7_1308300	PCOAH_00038050	PCYB_141780	PY17X_1408500	3
h_OG0000249	ENSG00000126814	ENSMUSG00000034442	ENSMMUG00000013611	p_OG0000347	PCHAS_140870	PVX_122245	PBANKA_140680	PF3D7_1308300	PCOAH_00038050	PCYB_141780	PY17X_1408500	3
h_OG0000249	ENSG00000126814	ENSMUSG00000034442	ENSMMUG00000013611	p_OG0000347	PCHAS_140870	PVX_122245	PBANKA_140680	PF3D7_1308300	PCOAH_00038050	PCYB_141780	PY17X_1408500	3
h_OG0000249	ENSG00000126814	ENSMUSG00000034442	ENSMMUG00000013611	p_OG0000347	PCHAS_140870	PVX_122245	PBANKA_140680	PF3D7_1308300	PCOAH_00038050	PCYB_141780	PY17X_1408500	3
h_OG0000249	ENSG00000126814	ENSMUSG00000034442	ENSMMUG00000013611	p_OG0000347	PCHAS_140870	PVX_122245	PBANKA_140680	PF3D7_1308300	PCOAH_00038050	PCYB_141780	PY17X_1408500	3
h_OG0000249	ENSG00000126814	ENSMUSG00000034442	ENSMMUG00000013611	p_OG0000347	PCHAS_140870	PVX_122245	PBANKA_140680	PF3D7_1308300	PCOAH_00038050	PCYB_141780	PY17X_1408500	3
h_OG0000249	ENSG00000126814	ENSMUSG00000034442	ENSMMUG00000013611	p_OG0000347	PCHAS_140870	PVX_122245	PBANKA_140680	PF3D7_1308300	PCOAH_00038050	PCYB_141780	PY17X_1408500	3
h_OG0000249	ENSG00000126814	ENSMUSG00000034442	ENSMMUG00000013611	p_OG0000347	PCHAS_140870	PVX_122245	PBANKA_140680	PF3D7_1308300	PCOAH_00038050	PCYB_141780	PY17X_1408500	3
h_OG0000249	ENSG00000126814	ENSMUSG00000034442	ENSMMUG00000013611	p_OG0000347	PCHAS_140870	PVX_122245	PBANKA_140680	PF3D7_1308300	PCOAH_00038050	PCYB_141780	PY17X_1408500	3
h_OG0000249	ENSG00000126814	ENSMUSG00000034442	ENSMMUG00000013611	p_OG0000347	PCHAS_140870	PVX_122245	PBANKA_140680	PF3D7_1308300	PCOAH_00038050	PCYB_141780	PY17X_1408500	3
h_OG0000249	ENSG00000126814	ENSMUSG00000034442	ENSMMUG00000013611	p_OG0000347	PCHAS_140870	PVX_122245	PBANKA_140680	PF3D7_1308300	PCOAH_00038050	PCYB_141780	PY17X_1408500	3
h_OG0000249	ENSG00000126814	ENSMUSG00000034442	ENSMMUG00000013611	p_OG0000347	PCHAS_140870	PVX_122245	PBANKA_140680	PF3D7_1308300	PCOAH_00038050	PCYB_141780	PY17X_1408500	3
h_OG0000249	ENSG00000126814	ENSMUSG00000034442	ENSMMUG00000013611	p_OG0000347	PCHAS_140870	PVX_122245	PBANKA_140680	PF3D7_1308300	PCOAH_00038050	PCYB_141780	PY17X_1408500	3
h_OG0000249	ENSG00000126814	ENSMUSG00000034442	ENSMMUG00000013611	p_OG0000347	PCHAS_140870	PVX_122245	PBANKA_140680	PF3D7_1308300	PCOAH_00038050	PCYB_141780	PY17X_1408500	3
h_OG0000249	ENSG00000126814	ENSMUSG00000034442	ENSMMUG00000013611	p_OG0000347	PCHAS_140870	PVX_122245	PBANKA_140680	PF3D7_1308300	PCOAH_00038050	PCYB_141780	PY17X_1408500	4
h_OG0000249	ENSG00000126814	ENSMUSG00000034442	ENSMMUG00000013611	p_OG0000347	PCHAS_140870	PVX_122245	PBANKA_140680	PF3D7_1308300	PCOAH_00038050	PCYB_141780	PY17X_1408500	3
h_OG0000249	ENSG00000126814	ENSMUSG00000034442	ENSMMUG00000013611	p_OG0000347	PCHAS_140870	PVX_122245	PBANKA_140680	PF3D7_1308300	PCOAH_00038050	PCYB_141780	PY17X_1408500	3
h_OG0000249	ENSG00000126814	ENSMUSG00000034442	ENSMMUG00000013611	p_OG0000347	PCHAS_140870	PVX_122245	PBANKA_140680	PF3D7_1308300	PCOAH_00038050	PCYB_141780	PY17X_1408500	3
h_OG0000249	ENSG00000126814	ENSMUSG00000034442	ENSMMUG00000013611	p_OG0000347	PCHAS_140870	PVX_122245	PBANKA_140680	PF3D7_1308300	PCOAH_00038050	PCYB_141780	PY17X_1408500	4
h_OG0000249	ENSG00000126814	ENSMUSG00000034442	ENSMMUG00000013611	p_OG0000347	PCHAS_140870	PVX_122245	PBANKA_140680	PF3D7_1308300	PCOAH_00038050	PCYB_141780	PY17X_1408500	3
h_OG0000249	ENSG00000126814	ENSMUSG00000034442	ENSMMUG00000013611	p_OG0000347	PCHAS_140870	PVX_122245	PBANKA_140680	PF3D7_1308300	PCOAH_00038050	PCYB_141780	PY17X_1408500	3
h_OG0000249	ENSG00000126814	ENSMUSG00000034442	ENSMMUG00000013611	p_OG0000347	PCHAS_140870	PVX_122245	PBANKA_140680	PF3D7_1308300	PCOAH_00038050	PCYB_141780	PY17X_1408500	3
h_OG0000249	ENSG00000126814	ENSMUSG00000034442	ENSMMUG00000013611	p_OG0000347	PCHAS_140870	PVX_122245	PBANKA_140680	PF3D7_1308300	PCOAH_00038050	PCYB_141780	PY17X_1408500	3
h_OG0000249	ENSG00000126814	ENSMUSG00000034442	ENSMMUG00000013611	p_OG0000347	PCHAS_140870	PVX_122245	PBANKA_140680	PF3D7_1308300	PCOAH_00038050	PCYB_141780	PY17X_1408500	3
h_OG0000249	ENSG00000126814	ENSMUSG00000034442	ENSMMUG00000013611	p_OG0000347	PCHAS_140870	PVX_122245	PBANKA_140680	PF3D7_1308300	PCOAH_00038050	PCYB_141780	PY17X_1408500	4
h_OG0000249	ENSG00000126814	ENSMUSG00000034442	ENSMMUG00000013611	p_OG0000347	PCHAS_140870	PVX_122245	PBANKA_140680	PF3D7_1308300	PCOAH_00038050	PCYB_141780	PY17X_1408500	3
h_OG0000249	ENSG00000126814	ENSMUSG00000034442	ENSMMUG00000013611	p_OG0000347	PCHAS_140870	PVX_122245	PBANKA_140680	PF3D7_1308300	PCOAH_00038050	PCYB_141780	PY17X_1408500	3
h_OG0000249	ENSG00000126814	ENSMUSG00000034442	ENSMMUG00000013611	p_OG0000347	PCHAS_140870	PVX_122245	PBANKA_140680	PF3D7_1308300	PCOAH_00038050	PCYB_141780	PY17X_1408500	3
h_OG0000249	ENSG00000126814	ENSMUSG00000034442	ENSMMUG00000013611	p_OG0000347	PCHAS_140870	PVX_122245	PBANKA_140680	PF3D7_1308300	PCOAH_00038050	PCYB_141780	PY17X_1408500	3
h_OG0000249	ENSG00000126814	ENSMUSG00000034442	ENSMMUG00000013611	p_OG0000347	PCHAS_140870	PVX_122245	PBANKA_140680	PF3D7_1308300	PCOAH_00038050	PCYB_141780	PY17X_1408500	3
h_OG0000249	ENSG00000126814	ENSMUSG00000034442	ENSMMUG00000013611	p_OG0000347	PCHAS_140870	PVX_122245	PBANKA_140680	PF3D7_1308300	PCOAH_00038050	PCYB_141780	PY17X_1408500	3
h_OG0000249	ENSG00000126814	ENSMUSG00000034442	ENSMMUG00000013611	p_OG0000347	PCHAS_140870	PVX_122245	PBANKA_140680	PF3D7_1308300	PCOAH_00038050	PCYB_141780	PY17X_1408500	4
h_OG0000249	ENSG00000126814	ENSMUSG00000034442	ENSMMUG00000013611	p_OG0000347	PCHAS_140870	PVX_122245	PBANKA_140680	PF3D7_1308300	PCOAH_00038050	PCYB_141780	PY17X_1408500	3
h_OG0000249	ENSG00000126814	ENSMUSG00000034442	ENSMMUG00000013611	p_OG0000347	PCHAS_140870	PVX_122245	PBANKA_140680	PF3D7_1308300	PCOAH_00038050	PCYB_141780	PY17X_1408500	3
h_OG0000249	ENSG00000126814	ENSMUSG00000034442	ENSMMUG00000013611	p_OG0000347	PCHAS_140870	PVX_122245	PBANKA_140680	PF3D7_1308300	PCOAH_00038050	PCYB_141780	PY17X_1408500	3
h_OG0000249	ENSG00000126814	ENSMUSG00000034442	ENSMMUG00000013611	p_OG0000347	PCHAS_140870	PVX_122245	PBANKA_140680	PF3D7_1308300	PCOAH_00038050	PCYB_141780	PY17X_1408500	3
h_OG0000249	ENSG00000126814	ENSMUSG00000034442	ENSMMUG00000013611	p_OG0000347	PCHAS_140870	PVX_122245	PBANKA_140680	PF3D7_1308300	PCOAH_00038050	PCYB_141780	PY17X_1408500	3
h_OG0000249	ENSG00000126814	ENSMUSG00000034442	ENSMMUG00000013611	p_OG0000347	PCHAS_140870	PVX_122245	PBANKA_140680	PF3D7_1308300	PCOAH_00038050	PCYB_141780	PY17X_1408500	3
h_OG0000249	ENSG00000126814	ENSMUSG00000034442	ENSMMUG00000013611	p_OG0000347	PCHAS_140870	PVX_122245	PBANKA_140680	PF3D7_1308300	PCOAH_00038050	PCYB_141780	PY17X_1408500	3
h_OG0000249	ENSG00000126814	ENSMUSG00000034442	ENSMMUG00000013611	p_OG0000347	PCHAS_140870	PVX_122245	PBANKA_140680	PF3D7_1308300	PCOAH_00038050	PCYB_141780	PY17X_1408500	3
h_OG0000249	ENSG00000126814	ENSMUSG00000034442	ENSMMUG00000013611	p_OG0000347	PCHAS_140870	PVX_122245	PBANKA_140680	PF3D7_1308300	PCOAH_00038050	PCYB_141780	PY17X_1408500	3
h_OG0000249	ENSG00000126814	ENSMUSG00000034442	ENSMMUG00000013611	p_OG0000347	PCHAS_140870	PVX_122245	PBANKA_140680	PF3D7_1308300	PCOAH_00038050	PCYB_141780	PY17X_1408500	3
h_OG0000249	ENSG00000126814	ENSMUSG00000034442	ENSMMUG00000013611	p_OG0000347	PCHAS_140870	PVX_122245	PBANKA_140680	PF3D7_1308300	PCOAH_00038050	PCYB_141780	PY17X_1408500	3
h_OG0000249	ENSG00000126814	ENSMUSG00000034442	ENSMMUG00000013611	p_OG0000347	PCHAS_140870	PVX_122245	PBANKA_140680	PF3D7_1308300	PCOAH_00038050	PCYB_141780	PY17X_1408500	4
h_OG0000249	ENSG00000126814	ENSMUSG00000034442	ENSMMUG00000013611	p_OG0000347	PCHAS_140870	PVX_122245	PBANKA_140680	PF3D7_1308300	PCOAH_00038050	PCYB_141780	PY17X_1408500	3
h_OG0000249	ENSG00000126814	ENSMUSG00000034442	ENSMMUG00000013611	p_OG0000347	PCHAS_140870	PVX_122245	PBANKA_140680	PF3D7_1308300	PCOAH_00038050	PCYB_141780	PY17X_1408500	3
h_OG0000249	ENSG00000126814	ENSMUSG00000034442	ENSMMUG00000013611	p_OG0000347	PCHAS_140870	PVX_122245	PBANKA_140680	PF3D7_1308300	PCOAH_00038050	PCYB_141780	PY17X_1408500	3
h_OG0000249	ENSG00000126814	ENSMUSG00000034442	ENSMMUG00000013611	p_OG0000347	PCHAS_140870	PVX_122245	PBANKA_140680	PF3D7_1308300	PCOAH_00038050	PCYB_141780	PY17X_1408500	3
h_OG0000249	ENSG00000126814	ENSMUSG00000034442	ENSMMUG00000013611	p_OG0000347	PCHAS_140870	PVX_122245	PBANKA_140680	PF3D7_1308300	PCOAH_00038050	PCYB_141780	PY17X_1408500	3
h_OG0000249	ENSG00000126814	ENSMUSG00000034442	ENSMMUG00000013611	p_OG0000347	PCHAS_140870	PVX_122245	PBANKA_140680	PF3D7_1308300	PCOAH_00038050	PCYB_141780	PY17X_1408500	3
h_OG0000249	ENSG00000126814	ENSMUSG00000034442	ENSMMUG00000013611	p_OG0000347	PCHAS_140870	PVX_122245	PBANKA_140680	PF3D7_1308300	PCOAH_00038050	PCYB_141780	PY17X_1408500	3
h_OG0000249	ENSG00000126814	ENSMUSG00000034442	ENSMMUG00000013611	p_OG0000347	PCHAS_140870	PVX_122245	PBANKA_140680	PF3D7_1308300	PCOAH_00038050	PCYB_141780	PY17X_1408500	3
h_OG0000249	ENSG00000126814	ENSMUSG00000034442	ENSMMUG00000013611	p_OG0000347	PCHAS_140870	PVX_122245	PBANKA_140680	PF3D7_1308300	PCOAH_00038050	PCYB_141780	PY17X_1408500	3
h_OG0000249	ENSG00000126814	ENSMUSG00000034442	ENSMMUG00000013611	p_OG0000347	PCHAS_140870	PVX_122245	PBANKA_140680	PF3D7_1308300	PCOAH_00038050	PCYB_141780	PY17X_1408500	3
h_OG0000249	ENSG00000126814	ENSMUSG00000034442	ENSMMUG00000013611	p_OG0000347	PCHAS_140870	PVX_122245	PBANKA_140680	PF3D7_1308300	PCOAH_00038050	PCYB_141780	PY17X_1408500	3
h_OG0000249	ENSG00000126814	ENSMUSG00000034442	ENSMMUG00000013611	p_OG0000347	PCHAS_140870	PVX_122245	PBANKA_140680	PF3D7_1308300	PCOAH_00038050	PCYB_141780	PY17X_1408500	3
h_OG0000249	ENSG00000126814	ENSMUSG00000034442	ENSMMUG00000013611	p_OG0000347	PCHAS_140870	PVX_122245	PBANKA_140680	PF3D7_1308300	PCOAH_00038050	PCYB_141780	PY17X_1408500	3
h_OG0000249	ENSG00000126814	ENSMUSG00000034442	ENSMMUG00000013611	p_OG0000347	PCHAS_140870	PVX_122245	PBANKA_140680	PF3D7_1308300	PCOAH_00038050	PCYB_141780	PY17X_1408500	3
h_OG0000249	ENSG00000126814	ENSMUSG00000034442	ENSMMUG00000013611	p_OG0000347	PCHAS_140870	PVX_122245	PBANKA_140680	PF3D7_1308300	PCOAH_00038050	PCYB_141780	PY17X_1408500	3
h_OG0000249	ENSG00000126814	ENSMUSG00000034442	ENSMMUG00000013611	p_OG0000347	PCHAS_140870	PVX_122245	PBANKA_140680	PF3D7_1308300	PCOAH_00038050	PCYB_141780	PY17X_1408500	3
h_OG0000249	ENSG00000126814	ENSMUSG00000034442	ENSMMUG00000013611	p_OG0000347	PCHAS_140870	PVX_122245	PBANKA_140680	PF3D7_1308300	PCOAH_00038050	PCYB_141780	PY17X_1408500	3
h_OG0000249	ENSG00000126814	ENSMUSG00000034442	ENSMMUG00000013611	p_OG0000347	PCHAS_140870	PVX_122245	PBANKA_140680	PF3D7_1308300	PCOAH_00038050	PCYB_141780	PY17X_1408500	3
h_OG0000249	ENSG00000126814	ENSMUSG00000034442	ENSMMUG00000013611	p_OG0000347	PCHAS_140870	PVX_122245	PBANKA_140680	PF3D7_1308300	PCOAH_00038050	PCYB_141780	PY17X_1408500	3
h_OG0000249	ENSG00000126814	ENSMUSG00000034442	ENSMMUG00000013611	p_OG0000347	PCHAS_140870	PVX_122245	PBANKA_140680	PF3D7_1308300	PCOAH_00038050	PCYB_141780	PY17X_1408500	3
h_OG0000249	ENSG00000126814	ENSMUSG00000034442	ENSMMUG00000013611	p_OG0000347	PCHAS_140870	PVX_122245	PBANKA_140680	PF3D7_1308300	PCOAH_00038050	PCYB_141780	PY17X_1408500	3
h_OG0000249	ENSG00000126814	ENSMUSG00000034442	ENSMMUG00000013611	p_OG0000348	PCHAS_140880	PVX_122250	PBANKA_140690	PF3D7_1308400	PCOAH_00038060	PCYB_141790	PY17X_1408600	3
h_OG0000249	ENSG00000126814	ENSMUSG00000034442	ENSMMUG00000013611	p_OG0000348	PCHAS_140880	PVX_122250	PBANKA_140690	PF3D7_1308400	PCOAH_00038060	PCYB_141790	PY17X_1408600	3
h_OG0000249	ENSG00000126814	ENSMUSG00000034442	ENSMMUG00000013611	p_OG0000348	PCHAS_140880	PVX_122250	PBANKA_140690	PF3D7_1308400	PCOAH_00038060	PCYB_141790	PY17X_1408600	3
h_OG0000249	ENSG00000126814	ENSMUSG00000034442	ENSMMUG00000013611	p_OG0000348	PCHAS_140880	PVX_122250	PBANKA_140690	PF3D7_1308400	PCOAH_00038060	PCYB_141790	PY17X_1408600	3
h_OG0000249	ENSG00000126814	ENSMUSG00000034442	ENSMMUG00000013611	p_OG0000348	PCHAS_140880	PVX_122250	PBANKA_140690	PF3D7_1308400	PCOAH_00038060	PCYB_141790	PY17X_1408600	3
h_OG0000249	ENSG00000126814	ENSMUSG00000034442	ENSMMUG00000013611	p_OG0000348	PCHAS_140880	PVX_122250	PBANKA_140690	PF3D7_1308400	PCOAH_00038060	PCYB_141790	PY17X_1408600	3
