"Orthogroup"	"Pchabaudi"	"Pvivax"	"Pberghei"	"Pfalciparum"	"Pcoatneyi"	"Pcynomolgi"	"Pyoelii"
"p_OG0000454"	"PCHAS_142010"	"PVX_122810"	"PBANKA_141830"	"PF3D7_1320000"	"PCOAH_00039190"	"PCYB_142910"	"PY17X_1420000"
"p_OG0000455"	"PCHAS_142020"	"PVX_122815"	"PBANKA_141840"	"PF3D7_1320100"	"PCOAH_00039200"	"PCYB_142920"	"PY17X_1420100"
"p_OG0000456"	"PCHAS_142030"	"PVX_122820"	"PBANKA_141850"	"PF3D7_1320200"	"PCOAH_00039210"	"PCYB_142930"	"PY17X_1420200"
"p_OG0000457"	"PCHAS_142040"	"PVX_122825"	"PBANKA_141860"	"PF3D7_1320300"	"PCOAH_00039220"	"PCYB_142940"	"PY17X_1420300"
"p_OG0000458"	"PCHAS_142050"	"PVX_122830"	"PBANKA_141870"	"PF3D7_1320400"	"PCOAH_00039250"	"PCYB_142950"	"PY17X_1420400"
"p_OG0000459"	"PCHAS_142060"	"PVX_122835"	"PBANKA_141880"	"PF3D7_1320500"	"PCOAH_00039260"	"PCYB_142960"	"PY17X_1420500"
"p_OG0000460"	"PCHAS_142070"	"PVX_122840"	"PBANKA_141890"	"PF3D7_1320600"	"PCOAH_00039270"	"PCYB_142970"	"PY17X_1420600"
"p_OG0000461"	"PCHAS_142080"	"PVX_122845"	"PBANKA_141900"	"PF3D7_1320700"	"PCOAH_00039280"	"PCYB_142980"	"PY17X_1420700"
"p_OG0000462"	"PCHAS_142090"	"PVX_122850"	"PBANKA_141910"	"PF3D7_1320800"	"PCOAH_00039290"	"PCYB_142990"	"PY17X_1420800"
"p_OG0000463"	"PCHAS_142100"	"PVX_122855"	"PBANKA_141920"	"PF3D7_1320900"	"PCOAH_00039300"	"PCYB_143000"	"PY17X_1420900"
"p_OG0000464"	"PCHAS_142110"	"PVX_122860"	"PBANKA_141930"	"PF3D7_1321000"	"PCOAH_00039310"	"PCYB_143010"	"PY17X_1421000"
"p_OG0000465"	"PCHAS_142120"	"PVX_122865"	"PBANKA_141940"	"PF3D7_1321100"	"PCOAH_00039320"	"PCYB_143020"	"PY17X_1421100"
"p_OG0000466"	"PCHAS_142130"	"PVX_122870"	"PBANKA_141950"	"PF3D7_1321200"	"PCOAH_00039330"	"PCYB_143030"	"PY17X_1421200"
"p_OG0000467"	"PCHAS_142140"	"PVX_122875"	"PBANKA_141960"	"PF3D7_1321300"	"PCOAH_00039340"	"PCYB_143040"	"PY17X_1421300"
"p_OG0000468"	"PCHAS_142150"	"PVX_122880"	"PBANKA_141970"	"PF3D7_1321400"	"PCOAH_00039350"	"PCYB_143050"	"PY17X_1421400"
"p_OG0000469"	"PCHAS_142170"	"PVX_122890"	"PBANKA_141990"	"PF3D7_1321600"	"PCOAH_00039370"	"PCYB_143070"	"PY17X_1421600"
"p_OG0000470"	"PCHAS_142180"	"PVX_122895"	"PBANKA_142000"	"PF3D7_0713400"	"PCOAH_00039380"	"PCYB_143080"	"PY17X_1421700"
"p_OG0000471"	"PCHAS_142190"	"PVX_122900"	"PBANKA_142010"	"PF3D7_0713500"	"PCOAH_00039390"	"PCYB_143090"	"PY17X_1421800"
"p_OG0000472"	"PCHAS_142200"	"PVX_122905"	"PBANKA_142020"	"PF3D7_0713600"	"PCOAH_00039400"	"PCYB_143100"	"PY17X_1421900"
"p_OG0000473"	"PCHAS_142210"	"PVX_122910"	"PBANKA_142030"	"PF3D7_0713700"	"PCOAH_00039410"	"PCYB_143110"	"PY17X_1422000"
"p_OG0000474"	"PCHAS_142220"	"PVX_122915"	"PBANKA_142040"	"PF3D7_0713800"	"PCOAH_00039420"	"PCYB_143120"	"PY17X_1422100"
"p_OG0000475"	"PCHAS_142230"	"PVX_122920"	"PBANKA_142050"	"PF3D7_0713900"	"PCOAH_00039430"	"PCYB_143130"	"PY17X_1422200"
"p_OG0000476"	"PCHAS_142240"	"PVX_122930"	"PBANKA_142060"	"PF3D7_0714000"	"PCOAH_00039440"	"PCYB_143140"	"PY17X_1422300"
"p_OG0000477"	"PCHAS_142250"	"PVX_122935"	"PBANKA_142070"	"PF3D7_0714100"	"PCOAH_00039450"	"PCYB_143150"	"PY17X_1422400"
"p_OG0000478"	"PCHAS_142260"	"PVX_122940"	"PBANKA_142080"	"PF3D7_0714200"	"PCOAH_00039460"	"PCYB_143160"	"PY17X_1422500"
"p_OG0000479"	"PCHAS_142270"	"PVX_122945"	"PBANKA_142090"	"PF3D7_0714300"	"PCOAH_00039500"	"PCYB_143170"	"PY17X_1422600"
"p_OG0000480"	"PCHAS_142290"	"PVX_122950"	"PBANKA_142110"	"PF3D7_0714500"	"PCOAH_00039520"	"PCYB_143190"	"PY17X_1422800"
"p_OG0000481"	"PCHAS_142300"	"PVX_122955"	"PBANKA_142120"	"PF3D7_0714600"	"PCOAH_00039530"	"PCYB_143200"	"PY17X_1422900"
"p_OG0000482"	"PCHAS_142310"	"PVX_122960"	"PBANKA_142130"	"PF3D7_0715000"	"PCOAH_00039580"	"PCYB_143210"	"PY17X_1423300"
"p_OG0000483"	"PCHAS_142330"	"PVX_122965"	"PBANKA_142150"	"PF3D7_0715200"	"PCOAH_00039600"	"PCYB_143220"	"PY17X_1423500"
"p_OG0000484"	"PCHAS_142340"	"PVX_122970"	"PBANKA_142160"	"PF3D7_0715300"	"PCOAH_00039610"	"PCYB_143230"	"PY17X_1423600"
"p_OG0000485"	"PCHAS_142350"	"PVX_122975"	"PBANKA_142170"	"PF3D7_0715400"	"PCOAH_00039620"	"PCYB_143240"	"PY17X_1423700"
"p_OG0000486"	"PCHAS_142360"	"PVX_122980"	"PBANKA_142180"	"PF3D7_0715500"	"PCOAH_00039630"	"PCYB_143250"	"PY17X_1423800"
"p_OG0000487"	"PCHAS_142370"	"PVX_122985"	"PBANKA_142190"	"PF3D7_0715600"	"PCOAH_00039640"	"PCYB_143260"	"PY17X_1423900"
"p_OG0000488"	"PCHAS_142380"	"PVX_122990"	"PBANKA_142200"	"PF3D7_0715700"	"PCOAH_00039650"	"PCYB_143270"	"PY17X_1424000"
"p_OG0000489"	"PCHAS_142390"	"PVX_122995"	"PBANKA_142210"	"PF3D7_0715800"	"PCOAH_00039660"	"PCYB_143280"	"PY17X_1424100"
"p_OG0000490"	"PCHAS_142400"	"PVX_123000"	"PBANKA_142220"	"PF3D7_0715900"	"PCOAH_00039670"	"PCYB_143290"	"PY17X_1424200"
"p_OG0000491"	"PCHAS_142410"	"PVX_123005"	"PBANKA_142230"	"PF3D7_0815300"	"PCOAH_00039680"	"PCYB_143300"	"PY17X_1424300"
"p_OG0000492"	"PCHAS_142420"	"PVX_123010"	"PBANKA_142240"	"PF3D7_0815200"	"PCOAH_00039690"	"PCYB_143310"	"PY17X_1424400"
"p_OG0000493"	"PCHAS_142430"	"PVX_123020"	"PBANKA_142250"	"PF3D7_0815100"	"PCOAH_00039700"	"PCYB_143320"	"PY17X_1424500"
"p_OG0000494"	"PCHAS_142440"	"PVX_123025"	"PBANKA_142260"	"PF3D7_0815000"	"PCOAH_00039710"	"PCYB_143330"	"PY17X_1424600"
"p_OG0000495"	"PCHAS_142450"	"PVX_123030"	"PBANKA_142270"	"PF3D7_0814900"	"PCOAH_00039720"	"PCYB_143340"	"PY17X_1424700"
"p_OG0000496"	"PCHAS_142460"	"PVX_123035"	"PBANKA_142280"	"PF3D7_0814700"	"PCOAH_00039730"	"PCYB_143350"	"PY17X_1424800"
"p_OG0000497"	"PCHAS_142470"	"PVX_123040"	"PBANKA_142290"	"PF3D7_0814600"	"PCOAH_00039740"	"PCYB_143360"	"PY17X_1424900"
"p_OG0000498"	"PCHAS_142480"	"PVX_123045"	"PBANKA_142300"	"PF3D7_0814500"	"PCOAH_00039750"	"PCYB_143370"	"PY17X_1425000"
"p_OG0000499"	"PCHAS_142490"	"PVX_123050"	"PBANKA_142310"	"PF3D7_0814400"	"PCOAH_00039760"	"PCYB_143380"	"PY17X_1425100"
"p_OG0000500"	"PCHAS_142500"	"PVX_123055"	"PBANKA_142320"	"PF3D7_0814300"	"PCOAH_00039770"	"PCYB_143390"	"PY17X_1425200"
"p_OG0000501"	"PCHAS_142510"	"PVX_123060"	"PBANKA_142330"	"PF3D7_0814200"	"PCOAH_00039790"	"PCYB_143400"	"PY17X_1425300"
"p_OG0000502"	"PCHAS_142520"	"PVX_123065"	"PBANKA_142340"	"PF3D7_0814100"	"PCOAH_00039800"	"PCYB_143410"	"PY17X_1425400"
"p_OG0000503"	"PCHAS_142530"	"PVX_123070"	"PBANKA_142350"	"PF3D7_0814000"	"PCOAH_00039810"	"PCYB_143420"	"PY17X_1425500"
"p_OG0000504"	"PCHAS_142540"	"PVX_123075"	"PBANKA_142360"	"PF3D7_0813900"	"PCOAH_00039820"	"PCYB_143430"	"PY17X_1425600"
"p_OG0000505"	"PCHAS_142550"	"PVX_123080"	"PBANKA_142370"	"PF3D7_0813800"	"PCOAH_00039830"	"PCYB_143440"	"PY17X_1425700"
"p_OG0000506"	"PCHAS_142560"	"PVX_123085"	"PBANKA_142380"	"PF3D7_0813700"	"PCOAH_00039840"	"PCYB_143450"	"PY17X_1425800"
"p_OG0000507"	"PCHAS_142570"	"PVX_123090"	"PBANKA_142390"	"PF3D7_0813600"	"PCOAH_00039850"	"PCYB_143460"	"PY17X_1425900"
"p_OG0000508"	"PCHAS_142580"	"PVX_123100"	"PBANKA_142400"	"PF3D7_0813500"	"PCOAH_00039860"	"PCYB_143480"	"PY17X_1426000"
"p_OG0000509"	"PCHAS_142590"	"PVX_091935"	"PBANKA_142410"	"PF3D7_1126400"	"PCOAH_00025980"	"PCYB_093250"	"PY17X_1426100"
"p_OG0000510"	"PCHAS_142600"	"PVX_123105"	"PBANKA_142420"	"PF3D7_0813400"	"PCOAH_00039870"	"PCYB_143490"	"PY17X_1426200"
"p_OG0000511"	"PCHAS_142610"	"PVX_123110"	"PBANKA_142430"	"PF3D7_0813300"	"PCOAH_00039880"	"PCYB_143500"	"PY17X_1426300"
"p_OG0000512"	"PCHAS_142620"	"PVX_123115"	"PBANKA_142440"	"PF3D7_0813200"	"PCOAH_00039890"	"PCYB_143510"	"PY17X_1426400"
"p_OG0000513"	"PCHAS_142630"	"PVX_123120"	"PBANKA_142450"	"PF3D7_0813100"	"PCOAH_00039900"	"PCYB_143520"	"PY17X_1426500"
"p_OG0000514"	"PCHAS_142640"	"PVX_123125"	"PBANKA_142460"	"PF3D7_0813000"	"PCOAH_00039910"	"PCYB_143530"	"PY17X_1426600"
"p_OG0000515"	"PCHAS_142650"	"PVX_123130"	"PBANKA_142470"	"PF3D7_0812800"	"PCOAH_00039920"	"PCYB_143540"	"PY17X_1426700"
"p_OG0000516"	"PCHAS_142660"	"PVX_123135"	"PBANKA_142480"	"PF3D7_0812700"	"PCOAH_00039930"	"PCYB_143550"	"PY17X_1426800"
"p_OG0000517"	"PCHAS_142670"	"PVX_123140"	"PBANKA_142490"	"PF3D7_0812600"	"PCOAH_00039940"	"PCYB_143560"	"PY17X_1426900"
"p_OG0000518"	"PCHAS_142680"	"PVX_123145"	"PBANKA_142500"	"PF3D7_0812500"	"PCOAH_00039950"	"PCYB_143570"	"PY17X_1427000"
"p_OG0000519"	"PCHAS_142690"	"PVX_123150"	"PBANKA_142510"	"PF3D7_0812400"	"PCOAH_00039960"	"PCYB_143580"	"PY17X_1427100"
"p_OG0000520"	"PCHAS_142700"	"PVX_123155"	"PBANKA_142520"	"PF3D7_0812300"	"PCOAH_00039970"	"PCYB_143590"	"PY17X_1427200"
"p_OG0000521"	"PCHAS_142715"	"PVX_123160"	"PBANKA_142535"	"PF3D7_0812220"	"PCOAH_00039990"	"PCYB_143600"	"PY17X_1427400"
"p_OG0000522"	"PCHAS_142720"	"PVX_123165"	"PBANKA_142540"	"PF3D7_0812100"	"PCOAH_00040000"	"PCYB_143610"	"PY17X_1427500"
"p_OG0000523"	"PCHAS_142730"	"PVX_123170"	"PBANKA_142550"	"PF3D7_0812000"	"PCOAH_00040010"	"PCYB_143620"	"PY17X_1427600"
"p_OG0000524"	"PCHAS_142740"	"PVX_123175"	"PBANKA_142560"	"PF3D7_0811900"	"PCOAH_00040020"	"PCYB_143630"	"PY17X_1427700"
"p_OG0000525"	"PCHAS_142750"	"PVX_123180"	"PBANKA_142570"	"PF3D7_0811800"	"PCOAH_00040030"	"PCYB_143640"	"PY17X_1427800"
"p_OG0000526"	"PCHAS_142760"	"PVX_123185"	"PBANKA_142580"	"PF3D7_0811700"	"PCOAH_00040040"	"PCYB_143650"	"PY17X_1427900"
"p_OG0000527"	"PCHAS_142770"	"PVX_123190"	"PBANKA_142590"	"PF3D7_0811600"	"PCOAH_00040050"	"PCYB_143660"	"PY17X_1428000"
"p_OG0000528"	"PCHAS_142780"	"PVX_123195"	"PBANKA_142600"	"PF3D7_0811500"	"PCOAH_00040060"	"PCYB_143670"	"PY17X_1428100"
"p_OG0000529"	"PCHAS_142790"	"PVX_123200"	"PBANKA_142610"	"PF3D7_0811400"	"PCOAH_00040070"	"PCYB_143680"	"PY17X_1428200"
"p_OG0000530"	"PCHAS_142810"	"PVX_123210"	"PBANKA_142630"	"PF3D7_0811200"	"PCOAH_00040080"	"PCYB_143700"	"PY17X_1428400"
"p_OG0000531"	"PCHAS_142820"	"PVX_123215"	"PBANKA_142640"	"PF3D7_0811100"	"PCOAH_00040090"	"PCYB_143710"	"PY17X_1428500"
"p_OG0000532"	"PCHAS_142830"	"PVX_123220"	"PBANKA_142650"	"PF3D7_0811000"	"PCOAH_00040100"	"PCYB_143720"	"PY17X_1428600"
"p_OG0000533"	"PCHAS_142850"	"PVX_123230"	"PBANKA_142670"	"PF3D7_0810800"	"PCOAH_00040120"	"PCYB_143740"	"PY17X_1428800"
"p_OG0000534"	"PCHAS_142860"	"PVX_123235"	"PBANKA_142680"	"PF3D7_0810700"	"PCOAH_00040130"	"PCYB_143750"	"PY17X_1428900"
"p_OG0000535"	"PCHAS_142870"	"PVX_123240"	"PBANKA_142690"	"PF3D7_0810600"	"PCOAH_00040140"	"PCYB_143760"	"PY17X_1429000"
"p_OG0000536"	"PCHAS_142880"	"PVX_123245"	"PBANKA_142700"	"PF3D7_0810500"	"PCOAH_00040150"	"PCYB_143770"	"PY17X_1429100"
"p_OG0000537"	"PCHAS_142890"	"PVX_123250"	"PBANKA_142710"	"PF3D7_0810400"	"PCOAH_00040160"	"PCYB_143780"	"PY17X_1429200"
"p_OG0000538"	"PCHAS_142900"	"PVX_123260"	"PBANKA_142720"	"PF3D7_0810300"	"PCOAH_00040170"	"PCYB_143790"	"PY17X_1429300"
"p_OG0000539"	"PCHAS_142910"	"PVX_123265"	"PBANKA_142730"	"PF3D7_0810200"	"PCOAH_00040180"	"PCYB_143800"	"PY17X_1429400"
"p_OG0000540"	"PCHAS_142920"	"PVX_123270"	"PBANKA_142740"	"PF3D7_0810100"	"PCOAH_00040190"	"PCYB_143810"	"PY17X_1429500"
"p_OG0000541"	"PCHAS_142940"	"PVX_123290"	"PBANKA_142760"	"PF3D7_0809800"	"PCOAH_00040220"	"PCYB_143840"	"PY17X_1429700"
"p_OG0000542"	"PCHAS_142950"	"PVX_123295"	"PBANKA_142770"	"PF3D7_0809700"	"PCOAH_00040230"	"PCYB_143850"	"PY17X_1429800"
"p_OG0000543"	"PCHAS_142960"	"PVX_123300"	"PBANKA_142780"	"PF3D7_0809600"	"PCOAH_00040240"	"PCYB_143860"	"PY17X_1429900"
"p_OG0000544"	"PCHAS_142970"	"PVX_123305"	"PBANKA_142790"	"PF3D7_0809500"	"PCOAH_00040250"	"PCYB_143870"	"PY17X_1430000"
"p_OG0000545"	"PCHAS_142990"	"PVX_123310"	"PBANKA_142810"	"PF3D7_0809200"	"PCOAH_00040270"	"PCYB_143890"	"PY17X_1430200"
"p_OG0000546"	"PCHAS_143000"	"PVX_123315"	"PBANKA_142820"	"PF3D7_1212200"	"PCOAH_00040280"	"PCYB_143900"	"PY17X_1430300"
"p_OG0000547"	"PCHAS_143010"	"PVX_123320"	"PBANKA_142830"	"PF3D7_1212300"	"PCOAH_00040290"	"PCYB_143910"	"PY17X_1430400"
"p_OG0000548"	"PCHAS_143020"	"PVX_123325"	"PBANKA_142840"	"PF3D7_1212400"	"PCOAH_00040300"	"PCYB_143920"	"PY17X_1430500"
"p_OG0000549"	"PCHAS_143030"	"PVX_123330"	"PBANKA_142850"	"PF3D7_1212500"	"PCOAH_00040310"	"PCYB_143930"	"PY17X_1430600"
"p_OG0000550"	"PCHAS_143050"	"PVX_123340"	"PBANKA_142870"	"PF3D7_1212700"	"PCOAH_00040330"	"PCYB_143950"	"PY17X_1430800"
"p_OG0000551"	"PCHAS_143060"	"PVX_123345"	"PBANKA_142880"	"PF3D7_1212800"	"PCOAH_00040340"	"PCYB_143960"	"PY17X_1430900"
"p_OG0000552"	"PCHAS_143070"	"PVX_123350"	"PBANKA_142890"	"PF3D7_1212900"	"PCOAH_00040350"	"PCYB_143970"	"PY17X_1431000"
"p_OG0000553"	"PCHAS_143120"	"PVX_123365"	"PBANKA_142930"	"PF3D7_1213500"	"PCOAH_00055590"	"PCYB_144010"	"PY17X_1431500"
"p_OG0000554"	"PCHAS_143130"	"PVX_123370"	"PBANKA_142940"	"PF3D7_1213600"	"PCOAH_00055580"	"PCYB_144020"	"PY17X_1431600"
"p_OG0000555"	"PCHAS_143140"	"PVX_123375"	"PBANKA_142950"	"PF3D7_1213700"	"PCOAH_00055570"	"PCYB_144030"	"PY17X_1431700"
"p_OG0000556"	"PCHAS_143150"	"PVX_123380"	"PBANKA_142960"	"PF3D7_1213800"	"PCOAH_00055560"	"PCYB_144040"	"PY17X_1431800"
"p_OG0000557"	"PCHAS_143160"	"PVX_123385"	"PBANKA_142970"	"PF3D7_1213900"	"PCOAH_00055550"	"PCYB_144050"	"PY17X_1431900"
"p_OG0000558"	"PCHAS_143170"	"PVX_123390"	"PBANKA_142980"	"PF3D7_1214000"	"PCOAH_00055540"	"PCYB_144060"	"PY17X_1432000"
"p_OG0000559"	"PCHAS_143180"	"PVX_123395"	"PBANKA_142990"	"PF3D7_1214100"	"PCOAH_00055530"	"PCYB_144070"	"PY17X_1432100"
"p_OG0000560"	"PCHAS_143190"	"PVX_123400"	"PBANKA_143000"	"PF3D7_1214200"	"PCOAH_00055520"	"PCYB_144080"	"PY17X_1432200"
"p_OG0000561"	"PCHAS_143200"	"PVX_123405"	"PBANKA_143010"	"PF3D7_1214300"	"PCOAH_00055510"	"PCYB_144090"	"PY17X_1432300"
"p_OG0000562"	"PCHAS_143220"	"PVX_123410"	"PBANKA_143030"	"PF3D7_1214500"	"PCOAH_00055500"	"PCYB_144100"	"PY17X_1432500"
"p_OG0000563"	"PCHAS_143230"	"PVX_123415"	"PBANKA_143040"	"PF3D7_1214600"	"PCOAH_00055490"	"PCYB_144110"	"PY17X_1432600"
"p_OG0000564"	"PCHAS_143240"	"PVX_123420"	"PBANKA_143050"	"PF3D7_1214700"	"PCOAH_00055480"	"PCYB_144120"	"PY17X_1432700"
"p_OG0000565"	"PCHAS_143250"	"PVX_123425"	"PBANKA_143060"	"PF3D7_1214800"	"PCOAH_00055470"	"PCYB_144130"	"PY17X_1432800"
"p_OG0000566"	"PCHAS_143260"	"PVX_123430"	"PBANKA_143070"	"PF3D7_1214900"	"PCOAH_00055460"	"PCYB_144140"	"PY17X_1432900"
"p_OG0000567"	"PCHAS_143270"	"PVX_123435"	"PBANKA_143080"	"PF3D7_1215000"	"PCOAH_00055450"	"PCYB_144150"	"PY17X_1433000"
"p_OG0000568"	"PCHAS_143280"	"PVX_123440"	"PBANKA_143090"	"PF3D7_1215100"	"PCOAH_00055440"	"PCYB_144160"	"PY17X_1433100"
"p_OG0000569"	"PCHAS_143290"	"PVX_123445"	"PBANKA_143100"	"PF3D7_1215200"	"PCOAH_00055430"	"PCYB_144170"	"PY17X_1433200"
"p_OG0000570"	"PCHAS_143295"	"PVX_123450"	"PBANKA_143105"	"PF3D7_1215300"	"PCOAH_00055420"	"PCYB_144180"	"PY17X_1433300"
"p_OG0000571"	"PCHAS_143310"	"PVX_123455"	"PBANKA_143110"	"PF3D7_1215400"	"PCOAH_00055410"	"PCYB_144190"	"PY17X_1433400"
"p_OG0000572"	"PCHAS_143330"	"PVX_123465"	"PBANKA_143130"	"PF3D7_1215600"	"PCOAH_00055390"	"PCYB_144200"	"PY17X_1433600"
"p_OG0000573"	"PCHAS_143340"	"PVX_123460"	"PBANKA_143140"	"PF3D7_1215700"	"PCOAH_00055380"	"PCYB_144210"	"PY17X_1433700"
"p_OG0000574"	"PCHAS_143350"	"PVX_123470"	"PBANKA_143150"	"PF3D7_1215800"	"PCOAH_00055370"	"PCYB_144220"	"PY17X_1433800"
"p_OG0000575"	"PCHAS_143360"	"PVX_123475"	"PBANKA_143160"	"PF3D7_1215900"	"PCOAH_00055360"	"PCYB_144230"	"PY17X_1433900"
"p_OG0000576"	"PCHAS_143370"	"PVX_123480"	"PBANKA_143170"	"PF3D7_1216000"	"PCOAH_00055350"	"PCYB_144240"	"PY17X_1434000"
"p_OG0000577"	"PCHAS_143380"	"PVX_123485"	"PBANKA_143180"	"PF3D7_1216100"	"PCOAH_00055340"	"PCYB_144250"	"PY17X_1434100"
"p_OG0000578"	"PCHAS_143390"	"PVX_123490"	"PBANKA_143190"	"PF3D7_1216200"	"PCOAH_00055330"	"PCYB_144260"	"PY17X_1434200"
"p_OG0000579"	"PCHAS_143400"	"PVX_123495"	"PBANKA_143200"	"PF3D7_1216300"	"PCOAH_00055290"	"PCYB_144270"	"PY17X_1434300"
"p_OG0000580"	"PCHAS_143410"	"PVX_123500"	"PBANKA_143210"	"PF3D7_1216400"	"PCOAH_00055280"	"PCYB_144280"	"PY17X_1434400"
"p_OG0000581"	"PCHAS_143420"	"PVX_123505"	"PBANKA_143220"	"PF3D7_1216500"	"PCOAH_00055270"	"PCYB_144290"	"PY17X_1434500"
"p_OG0000582"	"PCHAS_143430"	"PVX_123510"	"PBANKA_143230"	"PF3D7_1216600"	"PCOAH_00055260"	"PCYB_144300"	"PY17X_1434600"
"p_OG0000583"	"PCHAS_143440"	"PVX_123515"	"PBANKA_143240"	"PF3D7_1216700"	"PCOAH_00055250"	"PCYB_144310"	"PY17X_1434700"
"p_OG0000584"	"PCHAS_143450"	"PVX_123520"	"PBANKA_143250"	"PF3D7_1216900"	"PCOAH_00055230"	"PCYB_144320"	"PY17X_1434900"
"p_OG0000585"	"PCHAS_143460"	"PVX_123525"	"PBANKA_143260"	"PF3D7_1217000"	"PCOAH_00055220"	"PCYB_144330"	"PY17X_1435000"
"p_OG0000586"	"PCHAS_143480"	"PVX_123535"	"PBANKA_143280"	"PF3D7_1217200"	"PCOAH_00055200"	"PCYB_144350"	"PY17X_1435200"
"p_OG0000587"	"PCHAS_143490"	"PVX_123540"	"PBANKA_143290"	"PF3D7_1217300"	"PCOAH_00055190"	"PCYB_144360"	"PY17X_1435300"
"p_OG0000588"	"PCHAS_143500"	"PVX_123545"	"PBANKA_143300"	"PF3D7_1217400"	"PCOAH_00055180"	"PCYB_144370"	"PY17X_1435400"
"p_OG0000589"	"PCHAS_143510"	"PVX_123550"	"PBANKA_143310"	"PF3D7_1217500"	"PCOAH_00055170"	"PCYB_144380"	"PY17X_1435500"
"p_OG0000590"	"PCHAS_143520"	"PVX_123555"	"PBANKA_143320"	"PF3D7_1217600"	"PCOAH_00055160"	"PCYB_144390"	"PY17X_1435600"
"p_OG0000591"	"PCHAS_143530"	"PVX_123560"	"PBANKA_143330"	"PF3D7_1217700"	"PCOAH_00055150"	"PCYB_144400"	"PY17X_1435700"
"p_OG0000592"	"PCHAS_143540"	"PVX_123565"	"PBANKA_143340"	"PF3D7_1217800"	"PCOAH_00055140"	"PCYB_144410"	"PY17X_1435800"
"p_OG0000593"	"PCHAS_143550"	"PVX_123570"	"PBANKA_143350"	"PF3D7_1217900"	"PCOAH_00055130"	"PCYB_144420"	"PY17X_1435900"
"p_OG0000594"	"PCHAS_143560"	"PVX_123575"	"PBANKA_143360"	"PF3D7_1218000"	"PCOAH_00055120"	"PCYB_144430"	"PY17X_1436000"
"p_OG0000595"	"PCHAS_143570"	"PVX_123580"	"PBANKA_143370"	"PF3D7_1218100"	"PCOAH_00055110"	"PCYB_144440"	"PY17X_1436100"
"p_OG0000596"	"PCHAS_143580"	"PVX_123585"	"PBANKA_143380"	"PF3D7_1218200"	"PCOAH_00055100"	"PCYB_144450"	"PY17X_1436200"
"p_OG0000597"	"PCHAS_143590"	"PVX_123590"	"PBANKA_143390"	"PF3D7_1218300"	"PCOAH_00055090"	"PCYB_144460"	"PY17X_1436300"
"p_OG0000598"	"PCHAS_143610"	"PVX_123595"	"PBANKA_143410"	"PF3D7_1218500"	"PCOAH_00055070"	"PCYB_144480"	"PY17X_1436500"
"p_OG0000599"	"PCHAS_143620"	"PVX_123597"	"PBANKA_143420"	"PF3D7_1218600"	"PCOAH_00055060"	"PCYB_144490"	"PY17X_1436600"
"p_OG0000600"	"PCHAS_143640"	"PVX_123605"	"PBANKA_143440"	"PF3D7_1218800"	"PCOAH_00055040"	"PCYB_144510"	"PY17X_1436800"
"p_OG0000601"	"PCHAS_143650"	"PVX_123610"	"PBANKA_143450"	"PF3D7_1218900"	"PCOAH_00055030"	"PCYB_144520"	"PY17X_1436900"
"p_OG0000602"	"PCHAS_143660"	"PVX_123615"	"PBANKA_143460"	"PF3D7_1219000"	"PCOAH_00055020"	"PCYB_144530"	"PY17X_1437000"
"p_OG0000603"	"PCHAS_143670"	"PVX_123620"	"PBANKA_143470"	"PF3D7_1219100"	"PCOAH_00055010"	"PCYB_144540"	"PY17X_1437100"
"p_OG0000604"	"PCHAS_143680"	"PVX_123625"	"PBANKA_143480"	"PF3D7_1219600"	"PCOAH_00055000"	"PCYB_144550"	"PY17X_1437200"
"p_OG0000605"	"PCHAS_143710"	"PVX_123635"	"PBANKA_143510"	"PF3D7_1219900"	"PCOAH_00054980"	"PCYB_144570"	"PY17X_1437500"
"p_OG0000606"	"PCHAS_143720"	"PVX_123640"	"PBANKA_143520"	"PF3D7_1220000"	"PCOAH_00054970"	"PCYB_144580"	"PY17X_1437600"
"p_OG0000607"	"PCHAS_143730"	"PVX_123645"	"PBANKA_143530"	"PF3D7_1220100"	"PCOAH_00054960"	"PCYB_144590"	"PY17X_1437700"
"p_OG0000608"	"PCHAS_143750"	"PVX_123655"	"PBANKA_143550"	"PF3D7_1220300"	"PCOAH_00054940"	"PCYB_144610"	"PY17X_1437900"
"p_OG0000609"	"PCHAS_143760"	"PVX_123660"	"PBANKA_143560"	"PF3D7_1220400"	"PCOAH_00054930"	"PCYB_144620"	"PY17X_1438000"
"p_OG0000610"	"PCHAS_143770"	"PVX_123665"	"PBANKA_143570"	"PF3D7_1220500"	"PCOAH_00054920"	"PCYB_144630"	"PY17X_1438100"
"p_OG0000611"	"PCHAS_143780"	"PVX_123670"	"PBANKA_143580"	"PF3D7_1220600"	"PCOAH_00054910"	"PCYB_144640"	"PY17X_1438200"
"p_OG0000612"	"PCHAS_143820"	"PVX_123685"	"PBANKA_143620"	"PF3D7_1221000"	"PCOAH_00054880"	"PCYB_144680"	"PY17X_1438600"
"p_OG0000613"	"PCHAS_143830"	"PVX_123690"	"PBANKA_143630"	"PF3D7_1221100.1"	"PCOAH_00054870"	"PCYB_144690"	"PY17X_1438700"
"p_OG0000614"	"PCHAS_143840"	"PVX_123695"	"PBANKA_143640"	"PF3D7_1221200"	"PCOAH_00054860"	"PCYB_144700"	"PY17X_1438800"
